symbol,ensembl_id
SNORD115-4,ENSG00000200680
SNORD115-5,ENSG00000200503
SNORD115-6,ENSG00000200812
SNORD115-8,ENSG00000200726
SNORD115-9,ENSG00000199782
SNORD115-10,ENSG00000201943
SNORD115-11,ENSG00000200486
SNORD115-12,ENSG00000199453
SNORD115-13,ENSG00000273835
SNORD115-14,ENSG00000199960
SNORD115-15,ENSG00000201679
SNORD115-16,ENSG00000200757
SNORD115-17,ENSG00000201482
SNORD115-19,ENSG00000199968
SNORD115-20,ENSG00000201969
SNORD115-21,ENSG00000199833
SNORD115-22,ENSG00000201326
SNORD115-23,ENSG00000201331
SNORD115-24,ENSG00000200398
SNORD115-25,ENSG00000199489
SNORD115-26,ENSG00000275524
SNORD115-27,ENSG00000201300
SNORD115-28,ENSG00000200801
SNORD115-29,ENSG00000199704
SNORD115-30,ENSG00000200987
SNORD115-31,ENSG00000202188
SNORD115-32,ENSG00000200949
SNORD115-33,ENSG00000200593
SNORD115-34,ENSG00000199311
SNORD115-35,ENSG00000201992
SNORD115-36,ENSG00000202499
SNORD115-37,ENSG00000200638
SNORD115-38,ENSG00000201907
SNORD115-39,ENSG00000200564
SNORD115-40,ENSG00000272460
SNORD115-41,ENSG00000200478
SNORD115-42,ENSG00000201143
SNORD115-43,ENSG00000202373
SNORD115-44,ENSG00000202261
SNORD115-45,ENSG00000212380
SNORD115-46,ENSG00000276844
SNORD115-47,ENSG00000212528
SNORD115-48,ENSG00000201634
SNORD116-1,ENSG00000207063
SNORD116-2,ENSG00000207001
SNORD116-3,ENSG00000207014
SNORD116-4,ENSG00000275529
SNORD116-5,ENSG00000207191
SNORD116-6,ENSG00000207442
SNORD116-7,ENSG00000207133
SNORD116-8,ENSG00000207093
SNORD116-9,ENSG00000206727
SNORD116-10,ENSG00000200661
SNORD116-11,ENSG00000206609
SNORD116-12,ENSG00000207197
SNORD116-13,ENSG00000207137
SNORD116-14,ENSG00000206621
SNORD116-15,ENSG00000207174
SNORD116-16,ENSG00000207263
SNORD116-17,ENSG00000206656
SNORD116-18,ENSG00000206688
SNORD116-19,ENSG00000207460
SNORD116-20,ENSG00000278715
SNORD116-21,ENSG00000277785
SNORD116-22,ENSG00000275127
SNORD116-23,ENSG00000207375
SNORD116-24,ENSG00000207279
SNORD116-25,ENSG00000252326
SNORD116-26,ENSG00000251815
SNORD116-27,ENSG00000251896
SNORD116-28,ENSG00000278123
SNORD116-29,ENSG00000207245
SNORD116-30,ENSG00000252277
SNORD118,ENSG00000200463
SNORD121A,ENSG00000238886
SNORD121B,ENSG00000238300
SNORD123,ENSG00000239112
SNORD124,ENSG00000238793
SNORD125,ENSG00000239127
SNORD126,ENSG00000238344
SNORD126,ENSG00000291787
SNORD127,ENSG00000239043
SNORD138,ENSG00000284078
SNPH,ENSG00000101298
SNRK,ENSG00000163788
SNRK-AS1,ENSG00000234617
SNRNP25,ENSG00000161981
SNRNP27,ENSG00000124380
SNRNP35,ENSG00000184209
SNRNP40,ENSG00000060688
SNRNP48,ENSG00000168566
SNRNP70,ENSG00000104852
SNRNP200,ENSG00000144028
SNRPA,ENSG00000077312
SNRPA1,ENSG00000131876
SNRPA1-DT,ENSG00000259172
SNRPB,ENSG00000125835
SNRPB2,ENSG00000125870
SNRPC,ENSG00000124562
SNRPD1,ENSG00000167088
SNRPD2,ENSG00000125743
SNRPD3,ENSG00000100028
SNRPE,ENSG00000182004
SNRPF,ENSG00000139343
SNRPF-DT,ENSG00000258343
SNRPG,ENSG00000143977
SNRPN,ENSG00000128739
SNTA1,ENSG00000101400
SNTB1,ENSG00000172164
SNTG1,ENSG00000147481
SNTG2-AS1,ENSG00000235688
SNTN,ENSG00000188817
SNU13,ENSG00000100138
SNUPN,ENSG00000169371
SNURF,ENSG00000273173
SNW1,ENSG00000100603
SNX1,ENSG00000028528
SNX2,ENSG00000205302
SNX3,ENSG00000112335
SNX4,ENSG00000114520
SNX5,ENSG00000089006
SNX6,ENSG00000129515
SNX7,ENSG00000162627
SNX8,ENSG00000106266
SNX9,ENSG00000130340
SNX9-AS1,ENSG00000236324
SNX10,ENSG00000086300
SNX10-AS1,ENSG00000225792
SNX11,ENSG00000002919
SNX12,ENSG00000147164
SNX13,ENSG00000071189
SNX14,ENSG00000135317
SNX15,ENSG00000110025
SNX16,ENSG00000104497
SNX17,ENSG00000115234
SNX18,ENSG00000178996
SNX19,ENSG00000120451
SNX20,ENSG00000167208
SNX21,ENSG00000124104
SNX22,ENSG00000157734
SNX24,ENSG00000064652
SNX25,ENSG00000109762
SNX27,ENSG00000143376
SNX29,ENSG00000048471
SNX30,ENSG00000148158
SNX30-DT,ENSG00000226609
SNX31,ENSG00000174226
SNX32,ENSG00000172803
SNX33,ENSG00000173548
SOAT1,ENSG00000057252
SOAT2,ENSG00000167780
SOBP,ENSG00000112320
SOCAR,ENSG00000240350
SOCS1,ENSG00000185338
SOCS2,ENSG00000120833
SOCS2-AS1,ENSG00000246985
SOCS3,ENSG00000184557
SOCS3-DT,ENSG00000266970
SOCS4,ENSG00000180008
SOCS5,ENSG00000171150
SOCS6,ENSG00000170677
SOD1,ENSG00000142168
SOD1-DT,ENSG00000234509
SOD2,ENSG00000291237
SOD2-OT1,ENSG00000285427
SOD3,ENSG00000109610
SOHLH1,ENSG00000165643
SOHLH2,ENSG00000120669
SON,ENSG00000159140
SORBS1,ENSG00000095637
SORBS2,ENSG00000154556
SORBS2-AS1,ENSG00000233110
SORBS3,ENSG00000120896
SORCS1,ENSG00000108018
SORCS2,ENSG00000184985
SORCS3,ENSG00000156395
SORCS3-AS1,ENSG00000226387
SORD,ENSG00000140263
SORL1,ENSG00000137642
SORL1-AS1,ENSG00000246790
SORT1,ENSG00000134243
SOS1,ENSG00000115904
SOS1-IT1,ENSG00000229692
SOS2,ENSG00000100485
SOST,ENSG00000167941
SOSTDC1,ENSG00000171243
SOWAHA,ENSG00000198944
SOWAHB,ENSG00000186212
SOWAHC,ENSG00000198142
SOWAHD,ENSG00000187808
SOX1,ENSG00000182968
SOX1-OT,ENSG00000224243
SOX2,ENSG00000181449
SOX2-OT,ENSG00000242808
SOX3,ENSG00000134595
SOX4,ENSG00000124766
SOX5,ENSG00000134532
SOX5-AS1,ENSG00000256120
SOX6,ENSG00000110693
SOX8,ENSG00000005513
SOX9,ENSG00000125398
SOX9-AS1,ENSG00000234899
SOX10,ENSG00000100146
SOX11,ENSG00000176887
SOX12,ENSG00000177732
SOX13,ENSG00000143842
SOX14,ENSG00000168875
SOX15,ENSG00000129194
SOX17,ENSG00000164736
SOX18,ENSG00000203883
SOX21,ENSG00000125285
SOX21-AS1,ENSG00000227640
SOX30,ENSG00000039600
SP1,ENSG00000185591
SP2,ENSG00000167182
SP2-AS1,ENSG00000234494
SP3,ENSG00000172845
SP4,ENSG00000105866
SP5,ENSG00000204335
SP6,ENSG00000189120
SP8,ENSG00000164651
SP9,ENSG00000217236
SP100,ENSG00000067066
SP110,ENSG00000135899
SP140,ENSG00000079263
SP140L,ENSG00000185404
SPA17,ENSG00000064199
SPAAR,ENSG00000235387
SPACA1,ENSG00000118434
SPACA3,ENSG00000141316
SPACA4,ENSG00000177202
SPACA5,ENSG00000171489
SPACA5B,ENSG00000171478
SPACA6,ENSG00000182310
SPACA6-AS1,ENSG00000269959
SPACA9,ENSG00000165698
SPACDR,ENSG00000185955
SPAG1,ENSG00000104450
SPAG4,ENSG00000061656
SPAG5,ENSG00000076382
SPAG5-AS1,ENSG00000227543
SPAG6,ENSG00000077327
SPAG7,ENSG00000091640
SPAG8,ENSG00000137098
SPAG9,ENSG00000008294
SPAG16,ENSG00000144451
SPAG16-DT,ENSG00000196096
SPAG17,ENSG00000155761
SPAM1,ENSG00000106304
SPANXA1,ENSG00000198021
SPANXA2,ENSG00000203926
SPANXA2-OT1,ENSG00000277215
SPANXB1,ENSG00000227234
SPANXC,ENSG00000198573
SPANXD,ENSG00000196406
SPANXN1,ENSG00000203923
SPANXN2,ENSG00000268988
SPANXN3,ENSG00000189252
SPANXN4,ENSG00000189326
SPANXN5,ENSG00000204363
SPARC,ENSG00000113140
SPARCL1,ENSG00000152583
SPART,ENSG00000133104
SPART-AS1,ENSG00000120664
SPAST,ENSG00000021574
SPATA1,ENSG00000122432
SPATA2,ENSG00000158480
SPATA2L,ENSG00000158792
SPATA3,ENSG00000173699
SPATA3-AS1,ENSG00000238062
SPATA4,ENSG00000150628
SPATA6,ENSG00000132122
SPATA6L,ENSG00000106686
SPATA7,ENSG00000042317
SPATA8,ENSG00000185594
SPATA8-AS1,ENSG00000259282
SPATA9,ENSG00000145757
SPATA12,ENSG00000186451
SPATA13-AS1,ENSG00000227213
SPATA16,ENSG00000144962
SPATA17,ENSG00000162814
SPATA17-AS1,ENSG00000234070
SPATA18,ENSG00000163071
SPATA19,ENSG00000166118
SPATA20,ENSG00000006282
SPATA22,ENSG00000141255
SPATA24,ENSG00000170469
SPATA25,ENSG00000149634
SPATA31A1,ENSG00000204849
SPATA31A3,ENSG00000275969
SPATA31A5,ENSG00000276581
SPATA31A6,ENSG00000185775
SPATA31A7,ENSG00000276040
SPATA31C1,ENSG00000230246
SPATA31C2,ENSG00000177910
SPATA31D1,ENSG00000214929
SPATA31D3,ENSG00000186788
SPATA31D4,ENSG00000189357
SPATA31E1,ENSG00000177992
SPATA31F1,ENSG00000205108
SPATA31F3,ENSG00000187791
SPATA32,ENSG00000184361
SPATA33,ENSG00000167523
SPATA41,ENSG00000189419
SPATA42,ENSG00000203897
SPATA45,ENSG00000185523
SPATA46,ENSG00000171722
SPATC1,ENSG00000186583
SPATS1,ENSG00000249481
SPATS2,ENSG00000123352
SPATS2L,ENSG00000196141
SPC24,ENSG00000161888
SPCS1,ENSG00000114902
SPCS2,ENSG00000118363
SPCS3,ENSG00000129128
SPCS3-AS1,ENSG00000248980
SPDEF,ENSG00000124664
SPDL1,ENSG00000040275
SPDYA,ENSG00000163806
SPDYC,ENSG00000204710
SPDYE1,ENSG00000136206
SPDYE2,ENSG00000205238
SPDYE2B,ENSG00000173678
SPDYE3,ENSG00000214300
SPDYE4,ENSG00000183318
SPDYE5,ENSG00000170092
SPDYE6,ENSG00000260097
SPDYE8,ENSG00000273520
SPDYE9,ENSG00000262461
SPDYE10,ENSG00000274570
SPDYE11,ENSG00000275976
SPDYE12,ENSG00000184616
SPDYE13,ENSG00000286038
SPDYE14,ENSG00000286137
SPDYE15,ENSG00000286014
SPDYE17,ENSG00000186645
SPDYE18,ENSG00000205482
SPDYE21,ENSG00000230358
SPECC1,ENSG00000128487
SPECC1-DT,ENSG00000261033
SPECC1L,ENSG00000100014
SPECC1L-ADORA2A,ENSG00000258555
SPEF1,ENSG00000101222
SPEF2,ENSG00000152582
SPEG,ENSG00000072195
SPEGNB,ENSG00000286095
SPEN,ENSG00000065526
SPEN-AS1,ENSG00000179743
SPESP1,ENSG00000258484
SPG7,ENSG00000197912
SPG11,ENSG00000104133
SPG21,ENSG00000090487
SPHK1,ENSG00000176170
SPHK2,ENSG00000063176
SPHKAP,ENSG00000153820
SPI1,ENSG00000066336
SPIB,ENSG00000269404
SPIC,ENSG00000166211
SPICE1,ENSG00000163611
SPIDR,ENSG00000164808
SPIN1,ENSG00000106723
SPIN2A,ENSG00000147059
SPIN2B,ENSG00000186787
SPIN3,ENSG00000204271
SPIN4,ENSG00000186767
SPIN4-AS1,ENSG00000233661
SPINDOC,ENSG00000168005
SPINK1,ENSG00000164266
SPINK2,ENSG00000128040
SPINK4,ENSG00000122711
SPINK5,ENSG00000133710
SPINK6,ENSG00000178172
SPINK7,ENSG00000145879
SPINK8,ENSG00000229453
SPINK9,ENSG00000204909
SPINK13,ENSG00000214510
SPINK14,ENSG00000196800
SPINT1,ENSG00000166145
SPINT1-AS1,ENSG00000261183
SPINT2,ENSG00000167642
SPINT3,ENSG00000101446
SPINT4,ENSG00000149651
SPIRE1,ENSG00000134278
SPIRE2,ENSG00000204991
SPN,ENSG00000197471
SPNS1,ENSG00000169682
SPNS2,ENSG00000183018
SPNS2-AS1,ENSG00000229782
SPNS3,ENSG00000182557
SPO11,ENSG00000054796
SPOCD1,ENSG00000134668
SPOCK1,ENSG00000152377
SPOCK2,ENSG00000107742
SPOCK3,ENSG00000196104
SPON1,ENSG00000262655
SPON1-AS1,ENSG00000254418
SPON2,ENSG00000159674
SPOP,ENSG00000121067
SPOPL,ENSG00000144228
SPOPL-DT,ENSG00000228043
SPOUT1,ENSG00000198917
SPP1,ENSG00000118785
SPP2,ENSG00000072080
SPPL2A,ENSG00000138600
SPPL2B,ENSG00000005206
SPPL3,ENSG00000157837
SPR,ENSG00000116096
SPRED1,ENSG00000166068
SPRED2,ENSG00000198369
SPRED3,ENSG00000188766
SPRING1,ENSG00000111412
SPRN,ENSG00000203772
SPRR1A,ENSG00000169474
SPRR1B,ENSG00000169469
SPRR2A,ENSG00000241794
SPRR2B,ENSG00000196805
SPRR2D,ENSG00000163216
SPRR2E,ENSG00000203785
SPRR2F,ENSG00000244094
SPRR2G,ENSG00000159516
SPRR3,ENSG00000163209
SPRR4,ENSG00000184148
SPRR5,ENSG00000283227
SPRTN,ENSG00000010072
SPRY1,ENSG00000164056
SPRY2,ENSG00000136158
SPRY3,ENSG00000168939
SPRY4,ENSG00000187678
SPRYD3,ENSG00000167778
SPRYD4,ENSG00000176422
SPRYD7,ENSG00000123178
SPSB1,ENSG00000171621
SPSB2,ENSG00000111671
SPSB3,ENSG00000162032
SPSB4,ENSG00000175093
SPTA1,ENSG00000163554
SPTAN1,ENSG00000197694
SPTB,ENSG00000070182
SPTBN1,ENSG00000115306
SPTBN1-AS1,ENSG00000228108
SPTBN1-AS2,ENSG00000238018
SPTBN2,ENSG00000173898
SPTBN4,ENSG00000160460
SPTBN5,ENSG00000137877
SPTLC1,ENSG00000090054
SPTLC2,ENSG00000100596
SPTLC3,ENSG00000172296
SPTSSA,ENSG00000165389
SPTSSB,ENSG00000196542
SPTY2D1,ENSG00000179119
SPX,ENSG00000134548
SPZ1,ENSG00000164299
SQLE,ENSG00000104549
SQLE-DT,ENSG00000253513
SQOR,ENSG00000137767
SRA1,ENSG00000213523
SRARP,ENSG00000183888
SRBD1,ENSG00000068784
SRCAP,ENSG00000080603
SRD5A1,ENSG00000145545
SRD5A2,ENSG00000277893
SRD5A3,ENSG00000128039
SRD5A3-AS1,ENSG00000249700
SREBF1,ENSG00000072310
SREBF2,ENSG00000198911
SREBF2-AS1,ENSG00000184068
SREK1,ENSG00000153914
SREK1IP1,ENSG00000153006
SRF,ENSG00000112658
SRFBP1,ENSG00000151304
SRGAP1,ENSG00000196935
SRGAP2,ENSG00000266028
SRGAP2-AS1,ENSG00000230806
SRGAP2B,ENSG00000196369
SRGAP2C,ENSG00000171943
SRGAP3,ENSG00000196220
SRGAP3-AS1,ENSG00000224808
SRGAP3-AS2,ENSG00000228723
SRGAP3-AS3,ENSG00000227929
SRGAP3-AS4,ENSG00000235830
SRGN,ENSG00000122862
SRI,ENSG00000075142
SRI-AS1,ENSG00000254003
SRL,ENSG00000185739
SRM,ENSG00000116649
SRMS,ENSG00000125508
SRP9,ENSG00000143742
SRP14,ENSG00000140319
SRP14-DT,ENSG00000248508
SRP19,ENSG00000153037
SRP54,ENSG00000100883
SRP54-AS1,ENSG00000258704
SRP68,ENSG00000167881
SRP72,ENSG00000174780
SRPK1,ENSG00000096063
SRPK2,ENSG00000135250
SRPK3,ENSG00000184343
SRPRA,ENSG00000182934
SRPRB,ENSG00000144867
SRPX,ENSG00000101955
SRPX2,ENSG00000102359
SRR,ENSG00000167720
SRRD,ENSG00000100104
SRRM1,ENSG00000133226
SRRM2,ENSG00000167978
SRRM2-AS1,ENSG00000205913
SRRM3,ENSG00000177679
SRRM4,ENSG00000139767
SRRM5,ENSG00000226763
SRRT,ENSG00000087087
SRSF1,ENSG00000136450
SRSF2,ENSG00000161547
SRSF3,ENSG00000112081
SRSF4,ENSG00000116350
SRSF5,ENSG00000100650
SRSF6,ENSG00000124193
SRSF7,ENSG00000115875
SRSF8,ENSG00000263465
SRSF9,ENSG00000111786
SRSF10,ENSG00000188529
SRSF11,ENSG00000116754
SRSF12,ENSG00000154548
SRXN1,ENSG00000271303
SRY,ENSG00000184895
SS18,ENSG00000141380
SS18L1,ENSG00000184402
SS18L2,ENSG00000008324
SSB,ENSG00000138385
SSBP2,ENSG00000145687
SSBP3,ENSG00000157216
SSBP3-AS1,ENSG00000198711
SSBP4,ENSG00000130511
SSC4D,ENSG00000146700
SSC5D,ENSG00000179954
SSH1,ENSG00000084112
SSH2,ENSG00000141298
SSH3,ENSG00000172830
SSMEM1,ENSG00000165120
SSNA1,ENSG00000176101
SSPN,ENSG00000123096
SSR1,ENSG00000124783
SSR2,ENSG00000163479
SSR3,ENSG00000114850
SSR4,ENSG00000180879
SSRP1,ENSG00000149136
SST,ENSG00000157005
SSTR1,ENSG00000139874
SSTR2,ENSG00000180616
SSTR3,ENSG00000278195
SSTR4,ENSG00000132671
SSTR5,ENSG00000162009
SSTR5-AS1,ENSG00000261713
SSU72,ENSG00000160075
SSU72L1,ENSG00000284438
SSU72L2,ENSG00000284306
SSU72L3,ENSG00000284546
SSU72L4,ENSG00000283873
SSU72L5,ENSG00000284018
SSU72L6,ENSG00000230268
SSUH2,ENSG00000125046
SSX1,ENSG00000126752
SSX2,ENSG00000241476
SSX2B,ENSG00000268447
SSX2IP,ENSG00000117155
SSX3,ENSG00000165584
SSX4,ENSG00000268009
SSX4B,ENSG00000269791
SSX5,ENSG00000165583
SSX7,ENSG00000187754
ST3GAL1,ENSG00000008513
ST3GAL1-DT,ENSG00000261220
ST3GAL2,ENSG00000157350
ST3GAL3,ENSG00000126091
ST3GAL3-AS1,ENSG00000229444
ST3GAL4,ENSG00000110080
ST3GAL5,ENSG00000115525
ST3GAL5-AS1,ENSG00000232504
ST3GAL6,ENSG00000064225
ST3GAL6-AS1,ENSG00000239445
ST6GAL1,ENSG00000073849
ST6GAL2,ENSG00000144057
ST6GAL2-IT1,ENSG00000238250
ST6GALNAC1,ENSG00000070526
ST6GALNAC2,ENSG00000070731
ST6GALNAC3,ENSG00000184005
ST6GALNAC4,ENSG00000136840
ST6GALNAC5,ENSG00000117069
ST6GALNAC6,ENSG00000160408
ST7,ENSG00000004866
ST7-AS1,ENSG00000227199
ST7-AS2,ENSG00000226367
ST7-OT4,ENSG00000214188
ST7L,ENSG00000007341
ST8SIA1,ENSG00000111728
ST8SIA2,ENSG00000140557
ST8SIA3,ENSG00000177511
ST8SIA4,ENSG00000113532
ST8SIA5,ENSG00000101638
ST8SIA5-DT,ENSG00000270112
ST8SIA6,ENSG00000148488
ST8SIA6-AS1,ENSG00000204832
ST13,ENSG00000100380
ST14,ENSG00000149418
ST18,ENSG00000147488
ST20,ENSG00000180953
ST20-AS1,ENSG00000259642
ST20-MTHFS,ENSG00000259332
STAB1,ENSG00000010327
STAB2,ENSG00000136011
STAC,ENSG00000144681
STAC2,ENSG00000141750
STAC3,ENSG00000185482
STAG1,ENSG00000118007
STAG1-DT,ENSG00000261758
STAG2,ENSG00000101972
STAG2-AS1,ENSG00000232412
STAG3,ENSG00000066923
STAG3L5P-PVRIG2P-PILRB,ENSG00000272752
STAM,ENSG00000136738
STAM-DT,ENSG00000260589
STAM2,ENSG00000115145
STAMBP,ENSG00000124356
STAMBPL1,ENSG00000138134
STAP1,ENSG00000035720
STAP2,ENSG00000178078
STAR,ENSG00000147465
STARD3,ENSG00000131748
STARD3NL,ENSG00000010270
STARD4,ENSG00000164211
STARD4-AS1,ENSG00000246859
STARD5,ENSG00000172345
STARD6,ENSG00000174448
STARD7,ENSG00000084090
STARD7-AS1,ENSG00000204685
STARD8,ENSG00000130052
STARD9,ENSG00000159433
STARD10,ENSG00000214530
STARD13,ENSG00000133121
STARD13-AS,ENSG00000236581
STARD13-IT1,ENSG00000230300
STAT1,ENSG00000115415
STAT2,ENSG00000170581
STAT3,ENSG00000168610
STAT4,ENSG00000138378
STAT4-AS1,ENSG00000231858
STAT5A,ENSG00000126561
STAT5B,ENSG00000173757
STAT6,ENSG00000166888
STAU1,ENSG00000124214
STAU2,ENSG00000040341
STAU2-AS1,ENSG00000253302
STBD1,ENSG00000118804
STC1,ENSG00000159167
STC2,ENSG00000113739
STEAP1,ENSG00000164647
STEAP1B,ENSG00000105889
STEAP1B-AS1,ENSG00000232759
STEAP2,ENSG00000157214
STEAP2-AS1,ENSG00000227646
STEAP3,ENSG00000115107
STEAP3-AS1,ENSG00000229867
STEAP4,ENSG00000127954
STEEP1,ENSG00000018610
STIL,ENSG00000123473
STIM1,ENSG00000167323
STIM1-AS1,ENSG00000228661
STIM2,ENSG00000109689
STIM2-AS1,ENSG00000240005
STIMATE,ENSG00000213533
STIMATE-MUSTN1,ENSG00000248592
STIP1,ENSG00000168439
STK3,ENSG00000104375
STK4,ENSG00000101109
STK4-DT,ENSG00000227477
STK10,ENSG00000072786
STK11,ENSG00000118046
STK11IP,ENSG00000144589
STK16,ENSG00000115661
STK17A,ENSG00000164543
STK17B,ENSG00000081320
STK24,ENSG00000102572
STK24-AS1,ENSG00000224418
STK25,ENSG00000115694
STK26,ENSG00000134602
STK31,ENSG00000196335
STK32A,ENSG00000169302
STK32A-AS1,ENSG00000250343
STK32B,ENSG00000152953
STK32C,ENSG00000165752
STK33,ENSG00000130413
STK35,ENSG00000125834
STK36,ENSG00000163482
STK38,ENSG00000112079
STK38L,ENSG00000211455
STK39,ENSG00000198648
STK40,ENSG00000196182
STMN1,ENSG00000117632
STMN2,ENSG00000104435
STMN3,ENSG00000197457
STMN4,ENSG00000015592
STMND1,ENSG00000230873
STMP1,ENSG00000243317
STN1,ENSG00000107960
STOM,ENSG00000148175
STOML1,ENSG00000067221
STOML2,ENSG00000165283
STOML3,ENSG00000133115
STON1,ENSG00000243244
STON1-GTF2A1L,ENSG00000068781
STON2,ENSG00000140022
STOX1,ENSG00000165730
STOX2,ENSG00000173320
STPG1,ENSG00000001460
STPG2,ENSG00000163116
STPG2-AS1,ENSG00000251620
STPG3,ENSG00000197768
STPG3-AS1,ENSG00000275549
STPG4,ENSG00000239605
STRA8,ENSG00000146857
STRADA,ENSG00000266173
STRADB,ENSG00000082146
STRAP,ENSG00000023734
STRBP,ENSG00000165209
STRC,ENSG00000242866
STRIP1,ENSG00000143093
STRIP2,ENSG00000128578
STRIT1,ENSG00000240045
STRN,ENSG00000115808
STRN3,ENSG00000196792
STRN4,ENSG00000090372
STS,ENSG00000101846
STT3A,ENSG00000134910
STT3B,ENSG00000163527
STUB1,ENSG00000103266
STUB1-DT,ENSG00000260394
STUM,ENSG00000203685
STX1A,ENSG00000106089
STX1B,ENSG00000099365
STX2,ENSG00000111450
STX3,ENSG00000166900
STX4,ENSG00000103496
STX5,ENSG00000162236
STX5-DT,ENSG00000256690
STX6,ENSG00000135823
STX7,ENSG00000079950
STX8,ENSG00000170310
STX10,ENSG00000104915
STX11,ENSG00000135604
STX12,ENSG00000117758
STX16,ENSG00000124222
STX16-NPEPL1,ENSG00000254995
STX17,ENSG00000136874
STX18,ENSG00000168818
STX18-AS1,ENSG00000247708
STX18-IT1,ENSG00000248221
STX19,ENSG00000178750
STXBP1,ENSG00000136854
STXBP2,ENSG00000076944
STXBP3,ENSG00000116266
STXBP4,ENSG00000166263
STXBP5,ENSG00000164506
STXBP5-AS1,ENSG00000233452
STXBP5L,ENSG00000145087
STXBP6,ENSG00000168952
STYK1,ENSG00000060140
STYX,ENSG00000198252
STYXL1,ENSG00000127952
STYXL2,ENSG00000198842
SUB1,ENSG00000113387
SUCLA2,ENSG00000136143
SUCLA2-AS1,ENSG00000227848
SUCLG1,ENSG00000163541
SUCLG2,ENSG00000172340
SUCLG2-DT,ENSG00000241316
SUCNR1,ENSG00000198829
SUCO,ENSG00000094975
SUDS3,ENSG00000111707
SUFU,ENSG00000107882
SUGCT,ENSG00000175600
SUGCT-AS1,ENSG00000203446
SUGP1,ENSG00000105705
SUGP2,ENSG00000064607
SUGT1,ENSG00000165416
SUGT1-DT,ENSG00000273723
SUGT1P4-STRA6LP,ENSG00000254876
SUGT1P4-STRA6LP-CCDC180,ENSG00000255036
SULF1,ENSG00000137573
SULF2,ENSG00000196562
SULT1A2,ENSG00000197165
SULT1A3,ENSG00000261052
SULT1A4,ENSG00000213648
SULT1B1,ENSG00000173597
SULT1C2,ENSG00000198203
SULT1C3,ENSG00000196228
SULT1C4,ENSG00000198075
SULT1E1,ENSG00000109193
SULT2A1,ENSG00000105398
SULT2B1,ENSG00000088002
SULT4A1,ENSG00000130540
SULT6B1,ENSG00000138068
SUMF1,ENSG00000144455
SUMF2,ENSG00000129103
SUMO1,ENSG00000116030
SUMO2,ENSG00000188612
SUMO3,ENSG00000184900
SUMO4,ENSG00000177688
SUN1,ENSG00000164828
SUN2,ENSG00000100242
SUN3,ENSG00000164744
SUN5,ENSG00000167098
SUNO1,ENSG00000277013
SUOX,ENSG00000139531
SUPT3H,ENSG00000196284
SUPT4H1,ENSG00000213246
SUPT5H,ENSG00000196235
SUPT6H,ENSG00000109111
SUPT7L,ENSG00000119760
SUPT16H,ENSG00000092201
SUPT20H,ENSG00000102710
SUPT20HL1,ENSG00000223731
SUPT20HL2,ENSG00000223611
SUPV3L1,ENSG00000156502
SUSD1,ENSG00000106868
SUSD2,ENSG00000099994
SUSD3,ENSG00000157303
SUSD4,ENSG00000143502
SUSD5,ENSG00000173705
SUSD6,ENSG00000100647
SUV39H1,ENSG00000101945
SUV39H2,ENSG00000152455
SUV39H2-DT,ENSG00000272853
SUZ12,ENSG00000178691
SV2A,ENSG00000159164
SV2B,ENSG00000185518
SV2C,ENSG00000122012
SVBP,ENSG00000177868
SVEP1,ENSG00000165124
SVIL,ENSG00000197321
SVIL-AS1,ENSG00000224597
SVIL-AS1,ENSG00000291093
SVIP,ENSG00000198168
SVOP,ENSG00000166111
SVOPL,ENSG00000157703
SWAP70,ENSG00000133789
SWI5,ENSG00000175854
SWINGN,ENSG00000260910
SWSAP1,ENSG00000173928
SWT1,ENSG00000116668
SYAP1,ENSG00000169895
SYBU,ENSG00000147642
SYBU-AS1,ENSG00000248050
SYCE1,ENSG00000171772
SYCE1L,ENSG00000205078
SYCE2,ENSG00000161860
SYCE3,ENSG00000217442
SYCN,ENSG00000179751
SYCP1,ENSG00000198765
SYCP2,ENSG00000196074
SYCP2L,ENSG00000153157
SYCP3,ENSG00000139351
SYDE1,ENSG00000105137
SYDE2,ENSG00000097096
SYF2,ENSG00000117614
SYK,ENSG00000165025
SYMPK,ENSG00000125755
SYN1,ENSG00000008056
SYN2,ENSG00000157152
SYN3,ENSG00000185666
SYN3-AS1,ENSG00000236054
SYNC,ENSG00000162520
SYNDIG1,ENSG00000101463
SYNDIG1L,ENSG00000183379
SYNE1,ENSG00000131018
SYNE1-AS1,ENSG00000234577
SYNE2,ENSG00000054654
SYNE3,ENSG00000176438
SYNE4,ENSG00000181392
SYNGAP1-AS1,ENSG00000274259
SYNGR1,ENSG00000100321
SYNGR2,ENSG00000108639
SYNGR4,ENSG00000105467
SYNJ1,ENSG00000159082
SYNJ2,ENSG00000078269
SYNJ2-IT1,ENSG00000233496
SYNJ2BP,ENSG00000213463
SYNJ2BP-COX16,ENSG00000258644
SYNM,ENSG00000182253
SYNM-AS1,ENSG00000259475
SYNPO,ENSG00000171992
SYNPO2,ENSG00000172403
SYNPO2L,ENSG00000166317
SYNPO2L-AS1,ENSG00000271848
SYNPR,ENSG00000163630
SYNPR-AS1,ENSG00000241359
SYP,ENSG00000102003
SYP-AS1,ENSG00000237341
SYPL1,ENSG00000008282
SYPL2,ENSG00000143028
SYS1,ENSG00000204070
SYS1-DBNDD2,ENSG00000254806
